Snapshot ID,Snapshot Date,Checkin Date,Days,Original Price,Discount Price,Discount Code,Available Rooms,Hotel Name,Hotel Stars
1,7/17/2015 0:00,8/12/2015 0:00,5,1178,1040,1,6,Best Western Plus Seaport Inn Downtown,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1113,982,1,8,Best Western Plus Seaport Inn Downtown,3
1,7/17/2015 0:00,8/13/2015 0:00,5,4370,4240,1,3,The Peninsula New York,5
1,7/17/2015 0:00,7/26/2015 0:00,5,1739,1667,1,18,Eventi Hotel a Kimpton Hotel,4
1,7/17/2015 0:00,8/12/2015 0:00,5,1739,1672,1,3,Eventi Hotel a Kimpton Hotel,4
1,7/17/2015 0:00,8/7/2015 0:00,5,1436,1345,1,9,Grand Hyatt New York,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1616,1525,1,5,Grand Hyatt New York,4
1,7/17/2015 0:00,8/12/2015 0:00,5,1256,1183,1,5,Grand Hyatt New York,4
1,7/17/2015 0:00,8/13/2015 0:00,5,1256,1201,1,54,Grand Hyatt New York,4
1,7/17/2015 0:00,7/22/2015 0:00,5,1689,1489,1,-1,Hilton New York Fashion District,4
1,7/17/2015 0:00,7/30/2015 0:00,5,2098,2003,1,-1,DoubleTree Suites by Hilton New York City - Times Square,4
1,7/17/2015 0:00,7/31/2015 0:00,5,2120,2026,1,-1,DoubleTree Suites by Hilton New York City - Times Square,4
1,7/17/2015 0:00,7/26/2015 0:00,5,1665,1595,1,-1,Hampton Inn Manhattan Soho,3
1,7/17/2015 0:00,8/2/2015 0:00,5,1665,1595,1,-1,Hampton Inn Manhattan Soho,3
1,7/17/2015 0:00,7/22/2015 0:00,5,3900,3750,1,8,Park Hyatt New York,5
1,7/17/2015 0:00,7/23/2015 0:00,5,3900,3750,1,8,Park Hyatt New York,5
1,7/17/2015 0:00,7/24/2015 0:00,5,3900,3750,1,9,Park Hyatt New York,5
1,7/17/2015 0:00,7/25/2015 0:00,5,3900,3750,1,9,Park Hyatt New York,5
1,7/17/2015 0:00,7/26/2015 0:00,5,3900,3750,1,9,Park Hyatt New York,5
1,7/17/2015 0:00,7/27/2015 0:00,5,3900,3750,1,9,Park Hyatt New York,5
1,7/17/2015 0:00,7/28/2015 0:00,5,3900,3750,1,9,Park Hyatt New York,5
1,7/17/2015 0:00,8/3/2015 0:00,5,3763,3678,1,49,Park Hyatt New York,5
1,7/17/2015 0:00,8/4/2015 0:00,5,3763,3678,1,49,Park Hyatt New York,5
1,7/17/2015 0:00,8/5/2015 0:00,5,3763,3378,1,49,Park Hyatt New York,5
1,7/17/2015 0:00,8/6/2015 0:00,5,3763,3678,1,-1,Park Hyatt New York,5
1,7/17/2015 0:00,8/7/2015 0:00,5,3763,3588,1,-1,Park Hyatt New York,5
1,7/17/2015 0:00,8/8/2015 0:00,5,3763,3588,1,-1,Park Hyatt New York,5
1,7/17/2015 0:00,8/9/2015 0:00,5,3763,3588,1,-1,Park Hyatt New York,5
1,7/17/2015 0:00,8/10/2015 0:00,5,3763,3678,1,-1,Park Hyatt New York,5
1,7/17/2015 0:00,8/12/2015 0:00,5,3763,3378,1,39,Park Hyatt New York,5
1,7/17/2015 0:00,8/13/2015 0:00,5,3763,3678,1,39,Park Hyatt New York,5
1,7/17/2015 0:00,8/17/2015 0:00,5,3763,3678,1,50,Park Hyatt New York,5
1,7/17/2015 0:00,7/24/2015 0:00,5,2176,2104,1,7,Andaz 5th Avenue - a concept by Hyatt,4
1,7/17/2015 0:00,7/25/2015 0:00,5,2336,2273,1,7,Andaz 5th Avenue - a concept by Hyatt,4
1,7/17/2015 0:00,8/2/2015 0:00,5,2503,2297,1,14,Andaz 5th Avenue - a concept by Hyatt,4
1,7/17/2015 0:00,8/8/2015 0:00,5,2480,2272,1,15,Andaz 5th Avenue - a concept by Hyatt,4
1,7/17/2015 0:00,8/9/2015 0:00,5,2503,2377,1,15,Andaz 5th Avenue - a concept by Hyatt,4
1,7/17/2015 0:00,8/17/2015 0:00,5,2415,2285,1,-1,The Towers of the Waldorf Astoria New York,5
1,7/17/2015 0:00,7/23/2015 0:00,5,2118,2057,1,11,W New York - Union Square,5
1,7/17/2015 0:00,7/24/2015 0:00,5,2268,2211,1,11,W New York - Union Square,5
1,7/17/2015 0:00,7/25/2015 0:00,5,2449,2392,1,11,W New York - Union Square,5
1,7/17/2015 0:00,7/31/2015 0:00,5,2081,2025,1,13,W New York - Union Square,5
1,7/17/2015 0:00,8/1/2015 0:00,5,2195,2138,1,13,W New York - Union Square,5
1,7/17/2015 0:00,8/2/2015 0:00,5,2196,2144,1,13,W New York - Union Square,5
1,7/17/2015 0:00,8/8/2015 0:00,5,2197,2145,1,13,W New York - Union Square,5
1,7/17/2015 0:00,7/30/2015 0:00,5,1995,1795,1,28,Loews Regency New York Hotel,5
1,7/17/2015 0:00,8/6/2015 0:00,5,1995,1795,1,41,Loews Regency New York Hotel,5
1,7/17/2015 0:00,8/13/2015 0:00,5,1995,1795,1,48,Loews Regency New York Hotel,5
1,7/17/2015 0:00,8/20/2015 0:00,5,1995,1795,1,49,Loews Regency New York Hotel,5
1,7/17/2015 0:00,7/22/2015 0:00,5,3475,3390,1,10,Four Seasons Hotel New York,5
1,7/17/2015 0:00,7/31/2015 0:00,5,3750,3695,1,10,Four Seasons Hotel New York,5
1,7/17/2015 0:00,8/1/2015 0:00,5,3875,3795,1,10,Four Seasons Hotel New York,5
1,7/17/2015 0:00,8/7/2015 0:00,5,3625,3475,1,10,Four Seasons Hotel New York,5
1,7/17/2015 0:00,8/2/2015 0:00,5,1781,1695,1,-1,Hilton Garden Inn Tribeca,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1714,1522,1,-1,Hilton Garden Inn Tribeca,4
1,7/17/2015 0:00,8/15/2015 0:00,5,1217,1151,1,-1,Hilton Garden Inn Tribeca,4
1,7/17/2015 0:00,8/2/2015 0:00,5,1534,1466,1,-1,Hampton Inn Times Square North,3
1,7/17/2015 0:00,7/25/2015 0:00,5,795,733,1,-1,Comfort Inn & Suites LaGuardia Airport,3
1,7/17/2015 0:00,8/19/2015 0:00,5,747,671,1,-1,Hilton Garden Inn New York Long Island City,3
1,7/17/2015 0:00,7/23/2015 0:00,5,1295,975,1,1,Hyatt Place Flushing LaGuardia Airport,3
1,7/17/2015 0:00,7/22/2015 0:00,5,750,690,1,-1,Hilton Newark Airport,4
1,7/17/2015 0:00,8/5/2015 0:00,5,750,690,1,-1,Hilton Newark Airport,4
1,7/17/2015 0:00,8/12/2015 0:00,5,750,690,1,-1,Hilton Newark Airport,4
1,7/17/2015 0:00,8/19/2015 0:00,5,750,690,1,-1,Hilton Newark Airport,4
1,7/17/2015 0:00,7/23/2015 0:00,5,1095,1020,1,93,Sheraton JFK Airport Hotel,4
1,7/17/2015 0:00,7/18/2015 0:00,5,1365,1275,1,-1,Newark Liberty International Airport Marriott,4
1,7/17/2015 0:00,7/22/2015 0:00,5,1169,873,1,-1,Newark Liberty International Airport Marriott,4
1,7/17/2015 0:00,7/24/2015 0:00,5,1415,1325,1,-1,Newark Liberty International Airport Marriott,4
1,7/17/2015 0:00,7/29/2015 0:00,5,1143,777,1,-1,Newark Liberty International Airport Marriott,4
1,7/17/2015 0:00,8/12/2015 0:00,5,1143,795,1,-1,Newark Liberty International Airport Marriott,4
1,7/17/2015 0:00,8/19/2015 0:00,5,1156,753,1,-1,Newark Liberty International Airport Marriott,4
1,7/17/2015 0:00,8/9/2015 0:00,5,803,761,1,-1,Embassy Suites Newark Airport,4
1,7/17/2015 0:00,8/16/2015 0:00,5,803,761,1,-1,Embassy Suites Newark Airport,4
1,7/17/2015 0:00,7/21/2015 0:00,5,795,755,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,7/23/2015 0:00,5,745,585,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,7/30/2015 0:00,5,745,705,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/5/2015 0:00,5,795,755,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/7/2015 0:00,5,745,705,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/8/2015 0:00,5,745,675,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/11/2015 0:00,5,895,815,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/12/2015 0:00,5,795,755,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/13/2015 0:00,5,745,625,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/19/2015 0:00,5,795,755,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/20/2015 0:00,5,745,625,1,-1,DoubleTree by Hilton Hotel Newark Airport,4
1,7/17/2015 0:00,8/15/2015 0:00,5,1339,1287,1,-1,Hotel Indigo BROOKLYN,4
1,7/17/2015 0:00,7/19/2015 0:00,5,1395,1305,1,-1,Home2 Suites by Hilton NY Long Island City Manhattan View,3
1,7/17/2015 0:00,7/24/2015 0:00,5,1195,1065,1,-1,Home2 Suites by Hilton NY Long Island City Manhattan View,3
1,7/17/2015 0:00,7/29/2015 0:00,5,1256,1183,1,-1,Home2 Suites by Hilton NY Long Island City Manhattan View,3
1,7/17/2015 0:00,7/19/2015 0:00,5,1245,1155,1,-1,Hampton Inn JFK Airport,3
1,7/17/2015 0:00,7/23/2015 0:00,5,993,939,1,-1,Holiday Inn New York JFK Airport Area,3
1,7/17/2015 0:00,7/25/2015 0:00,5,851,805,1,-1,Hilton Garden Inn Queens JFK Airport,3
1,7/17/2015 0:00,8/15/2015 0:00,5,896,841,1,-1,Hilton Garden Inn Queens JFK Airport,3
1,7/17/2015 0:00,8/12/2015 0:00,5,657,620,1,4,Best Western Plus Newark Airport West,3
1,7/17/2015 0:00,8/8/2015 0:00,5,1415,1255,1,-1,Renaissance Newark Airport Hotel,4
1,7/17/2015 0:00,7/18/2015 0:00,5,780,630,1,2,Ramada Staten Island,3
1,7/17/2015 0:00,7/23/2015 0:00,5,708,669,1,-1,Holiday Inn Staten Island,3
1,7/17/2015 0:00,7/29/2015 0:00,5,1300,1050,1,-1,Residence Inn Newark Elizabeth Liberty International Airport,3
1,7/17/2015 0:00,8/5/2015 0:00,5,1075,817,1,-1,Residence Inn Newark Elizabeth Liberty International Airport,3
1,7/17/2015 0:00,8/12/2015 0:00,5,1075,925,1,-1,Residence Inn Newark Elizabeth Liberty International Airport,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1075,885,1,-1,Residence Inn Newark Elizabeth Liberty International Airport,3
1,7/17/2015 0:00,7/26/2015 0:00,5,1855,1696,1,421,Sheraton New York Times Square Hotel,4
1,7/17/2015 0:00,7/25/2015 0:00,5,2145,2035,1,-1,Conrad New York,5
1,7/17/2015 0:00,7/26/2015 0:00,5,2145,2085,1,-1,Conrad New York,5
1,7/17/2015 0:00,8/7/2015 0:00,5,1995,1805,1,-1,Conrad New York,5
1,7/17/2015 0:00,8/9/2015 0:00,5,1995,1915,1,-1,Conrad New York,5
1,7/17/2015 0:00,8/14/2015 0:00,5,1845,1685,1,-1,Conrad New York,5
1,7/17/2015 0:00,8/15/2015 0:00,5,1845,1685,1,-1,Conrad New York,5
1,7/17/2015 0:00,8/19/2015 0:00,5,1845,1645,1,-1,Conrad New York,5
1,7/17/2015 0:00,7/31/2015 0:00,5,1855,1725,1,-1,Millenium Hilton,4
1,7/17/2015 0:00,8/8/2015 0:00,5,1555,1455,1,-1,Millenium Hilton,4
1,7/17/2015 0:00,8/12/2015 0:00,5,1463,1403,1,-1,Courtyard by Marriott New York Manhattan Times Square,4
1,7/17/2015 0:00,8/18/2015 0:00,5,1625,1537,1,14,Sheraton Tribeca New York Hotel,4
1,7/17/2015 0:00,7/26/2015 0:00,5,1720,1668,1,129,The Westin New York Grand Central,4
1,7/17/2015 0:00,8/2/2015 0:00,5,1555,1435,1,-1,DoubleTree by Hilton Metropolitan - New York City,4
1,7/17/2015 0:00,8/5/2015 0:00,5,1535,1475,1,-1,DoubleTree by Hilton Metropolitan - New York City,4
1,7/17/2015 0:00,8/6/2015 0:00,5,1435,1355,1,-1,DoubleTree by Hilton Metropolitan - New York City,4
1,7/17/2015 0:00,8/18/2015 0:00,5,1535,1415,1,-1,DoubleTree by Hilton Metropolitan - New York City,4
1,7/17/2015 0:00,8/20/2015 0:00,5,1335,1275,1,-1,DoubleTree by Hilton Metropolitan - New York City,4
1,7/17/2015 0:00,8/2/2015 0:00,5,1576,1468,1,-1,Hilton Garden Inn Times Square,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1559,1440,1,-1,Hilton Garden Inn Times Square,4
1,7/17/2015 0:00,8/15/2015 0:00,5,1251,1153,1,-1,Hilton Garden Inn Times Square,4
1,7/17/2015 0:00,8/16/2015 0:00,5,1224,1164,1,-1,Hilton Garden Inn Times Square,4
1,7/17/2015 0:00,8/19/2015 0:00,5,1211,1020,1,-1,Hilton Garden Inn Times Square,4
1,7/17/2015 0:00,8/15/2015 0:00,5,1745,1645,1,47,Hyatt Herald Square New York,4
1,7/17/2015 0:00,7/26/2015 0:00,5,1743,1652,1,-1,Hilton Times Square,4
1,7/17/2015 0:00,8/11/2015 0:00,5,1685,1600,1,41,W New York - Downtown,5
1,7/17/2015 0:00,7/26/2015 0:00,5,1391,1273,1,-1,Hampton Inn Manhattan Times Square Central,4
1,7/17/2015 0:00,8/7/2015 0:00,5,1427,1364,1,-1,Hampton Inn Manhattan Times Square Central,4
1,7/17/2015 0:00,8/14/2015 0:00,5,2035,1945,1,-1,Hampton Inn Manhattan Times Square Central,4
1,7/17/2015 0:00,7/23/2015 0:00,5,2395,2261,1,2,W New York Times Square,5
1,7/17/2015 0:00,8/12/2015 0:00,5,1660,1529,1,43,W New York Times Square,5
1,7/17/2015 0:00,8/19/2015 0:00,5,1655,1525,1,44,W New York Times Square,5
1,7/17/2015 0:00,8/13/2015 0:00,5,1390,1263,1,-1,Waldorf Astoria New York,5
1,7/17/2015 0:00,8/14/2015 0:00,5,1262,1178,1,-1,Waldorf Astoria New York,5
1,7/17/2015 0:00,8/17/2015 0:00,5,1500,1424,1,-1,Waldorf Astoria New York,5
1,7/17/2015 0:00,8/19/2015 0:00,5,1390,1288,1,-1,Waldorf Astoria New York,5
1,7/17/2015 0:00,7/26/2015 0:00,5,1712,1625,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,8/4/2015 0:00,5,2020,1938,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,8/5/2015 0:00,5,1928,1690,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,8/9/2015 0:00,5,1624,1534,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,8/12/2015 0:00,5,1550,1385,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,8/14/2015 0:00,5,1466,1393,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,8/19/2015 0:00,5,1466,1271,1,-1,Omni Berkshire Place,5
1,7/17/2015 0:00,7/28/2015 0:00,5,1912,1861,1,4,Hotel Chandler,5
1,7/17/2015 0:00,8/5/2015 0:00,5,1616,1357,1,-1,Hilton Garden Inn New York Manhattan-Midtown East,4
1,7/17/2015 0:00,8/12/2015 0:00,5,1305,1211,1,-1,Hilton Garden Inn New York Manhattan-Midtown East,4
1,7/17/2015 0:00,8/19/2015 0:00,5,1442,1319,1,-1,Hilton Garden Inn New York Manhattan-Midtown East,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1526,1472,1,-1,Hampton Inn New York - 35th Street - Empire State Building,3
1,7/17/2015 0:00,7/25/2015 0:00,5,1645,1545,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3
1,7/17/2015 0:00,8/5/2015 0:00,5,1527,1442,1,-1,Hilton Garden Inn New York Midtown Park Ave,4
1,7/17/2015 0:00,7/26/2015 0:00,5,1230,1174,1,-1,Hampton Inn Manhattan-Seaport-Financial District,3
1,7/17/2015 0:00,7/26/2015 0:00,5,1612,1504,1,-1,DoubleTree by Hilton Hotel New York - Times Square South,4
1,7/17/2015 0:00,7/30/2015 0:00,5,1745,1685,1,-1,DoubleTree by Hilton Hotel New York - Times Square South,4
1,7/17/2015 0:00,7/29/2015 0:00,5,1939,1858,1,-1,Hilton Garden Inn New York-Times Square Central,4
1,7/17/2015 0:00,7/26/2015 0:00,5,2090,1936,1,4,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,7/27/2015 0:00,5,2090,1971,1,1,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,7/28/2015 0:00,5,1919,1765,1,1,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,7/29/2015 0:00,5,1663,1560,1,1,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/2/2015 0:00,5,2090,2005,1,5,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/3/2015 0:00,5,2176,2022,1,4,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/4/2015 0:00,5,2005,1765,1,3,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/5/2015 0:00,5,1663,1560,1,3,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/9/2015 0:00,5,1834,1765,1,5,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/10/2015 0:00,5,1834,1697,1,6,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/12/2015 0:00,5,1663,1595,1,5,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,8/15/2015 0:00,5,1663,1611,1,5,Gild Hall A Thompson Hotel,5
1,7/17/2015 0:00,7/31/2015 0:00,5,2577,2500,1,5,The Muse Hotel a Kimpton Hotel,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1861,1801,1,5,The Muse Hotel a Kimpton Hotel,4
1,7/17/2015 0:00,8/10/2015 0:00,5,1193,1102,1,-1,Hampton Inn Manhattan Downtown-Financial District,3
1,7/17/2015 0:00,8/13/2015 0:00,5,977,895,1,-1,Hampton Inn Manhattan Downtown-Financial District,3
1,7/17/2015 0:00,7/30/2015 0:00,5,1250,1195,1,-1,Comfort Inn Lower East Side,2
1,7/17/2015 0:00,7/30/2015 0:00,5,3629,3401,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,7/29/2015 0:00,5,4305,4249,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,8/4/2015 0:00,5,4085,3917,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,8/12/2015 0:00,5,3485,3215,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,8/13/2015 0:00,5,2865,2739,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,8/19/2015 0:00,5,3247,3163,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,8/20/2015 0:00,5,2865,2739,1,-1,Langham Place New York Fifth Avenue,5
1,7/17/2015 0:00,8/12/2015 0:00,5,1397,1315,1,-1,Courtyard by Marriott New York City Manhattan Fifth Avenue,4
1,7/17/2015 0:00,8/19/2015 0:00,5,1500,1415,1,-1,Courtyard by Marriott New York City Manhattan Fifth Avenue,4
1,7/17/2015 0:00,7/30/2015 0:00,5,1535,1420,1,1,Andaz Wall Street - a concept by Hyatt,4
1,7/17/2015 0:00,8/4/2015 0:00,5,1715,1655,1,3,Andaz Wall Street - a concept by Hyatt,4
1,7/17/2015 0:00,8/10/2015 0:00,5,1695,1635,1,3,Andaz Wall Street - a concept by Hyatt,4
1,7/17/2015 0:00,8/12/2015 0:00,5,1535,1475,1,3,Andaz Wall Street - a concept by Hyatt,4
1,7/17/2015 0:00,8/14/2015 0:00,5,1535,1475,1,3,Andaz Wall Street - a concept by Hyatt,4
1,7/17/2015 0:00,8/18/2015 0:00,5,2399,2342,1,6,Smyth A Thompson Hotel,5
1,7/17/2015 0:00,8/19/2015 0:00,5,2209,2114,1,6,Smyth A Thompson Hotel,5
1,7/17/2015 0:00,7/31/2015 0:00,5,1197,978,1,1,United Nations Apartment Hotel,3
1,7/17/2015 0:00,8/9/2015 0:00,5,995,895,1,-1,Hampton Inn New York - LaGuardia Airport,3
1,7/17/2015 0:00,8/10/2015 0:00,5,995,925,1,-1,Hampton Inn New York - LaGuardia Airport,3
1,7/17/2015 0:00,8/15/2015 0:00,5,642,582,1,2,Days Inn Bronx Near Stadium,2
1,7/17/2015 0:00,8/1/2015 0:00,5,850,714,1,18,Best Western Bayside Inn,3
1,7/17/2015 0:00,7/31/2015 0:00,5,800,717,1,1,Ramada Long Island City,2
1,7/17/2015 0:00,8/7/2015 0:00,5,800,717,1,-1,Ramada Long Island City,2
1,7/17/2015 0:00,8/14/2015 0:00,5,800,717,1,1,Ramada Long Island City,2
1,7/17/2015 0:00,7/29/2015 0:00,5,975,925,1,-1,Fairfield Inn by Marriott LaGuardia Airport Flushing,3
1,7/17/2015 0:00,8/5/2015 0:00,5,995,915,1,-1,Fairfield Inn by Marriott LaGuardia Airport Flushing,3
1,7/17/2015 0:00,8/12/2015 0:00,5,1005,925,1,-1,Fairfield Inn by Marriott LaGuardia Airport Flushing,3
1,7/17/2015 0:00,8/19/2015 0:00,5,995,915,1,-1,Fairfield Inn by Marriott LaGuardia Airport Flushing,3
1,7/17/2015 0:00,8/19/2015 0:00,5,718,634,1,-1,Hampton Inn & Suites Staten Island,3
1,7/17/2015 0:00,7/24/2015 0:00,5,655,586,1,5,Red Carpet Inn New York City,2
1,7/17/2015 0:00,7/31/2015 0:00,5,655,586,1,8,Red Carpet Inn New York City,2
1,7/17/2015 0:00,8/7/2015 0:00,5,655,586,1,6,Red Carpet Inn New York City,2
1,7/17/2015 0:00,8/14/2015 0:00,5,655,586,1,7,Red Carpet Inn New York City,2
1,7/17/2015 0:00,7/22/2015 0:00,5,3416,3361,1,1,McCarren Hotel & Pool,4
1,7/17/2015 0:00,7/23/2015 0:00,5,3216,2996,1,1,McCarren Hotel & Pool,4
1,7/17/2015 0:00,7/31/2015 0:00,5,3113,3005,1,2,McCarren Hotel & Pool,4
1,7/17/2015 0:00,8/5/2015 0:00,5,3216,3089,1,2,McCarren Hotel & Pool,4
1,7/17/2015 0:00,8/19/2015 0:00,5,3216,3089,1,2,McCarren Hotel & Pool,4
1,7/17/2015 0:00,7/25/2015 0:00,5,654,594,1,2,Howard Johnson Bronx Near Stadium,2
1,7/17/2015 0:00,8/8/2015 0:00,5,688,625,1,4,Howard Johnson Bronx Near Stadium,2
1,7/17/2015 0:00,8/15/2015 0:00,5,731,661,1,4,Howard Johnson Bronx Near Stadium,2
1,7/17/2015 0:00,8/4/2015 0:00,5,1882,1704,1,-1,Hilton Garden Inn New York West 35th Street,3
1,7/17/2015 0:00,8/5/2015 0:00,5,1535,1418,1,-1,Hilton Garden Inn New York West 35th Street,3
1,7/17/2015 0:00,8/9/2015 0:00,5,1360,1301,1,-1,Hilton Garden Inn New York West 35th Street,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1333,1258,1,-1,Hilton Garden Inn New York West 35th Street,3
1,7/17/2015 0:00,7/26/2015 0:00,5,1548,1404,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,7/27/2015 0:00,5,1575,1485,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,7/30/2015 0:00,5,1494,1422,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,8/2/2015 0:00,5,1476,1368,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,8/6/2015 0:00,5,1394,1295,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,8/12/2015 0:00,5,1530,1421,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,8/16/2015 0:00,5,1485,1286,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1358,1286,1,-1,Hampton Inn Manhattan Times Square South,3
1,7/17/2015 0:00,8/7/2015 0:00,5,1361,1293,1,-1,DoubleTree by Hilton New York City - Chelsea,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1169,1088,1,-1,DoubleTree by Hilton New York City - Chelsea,4
1,7/17/2015 0:00,8/14/2015 0:00,5,1276,1191,1,-1,DoubleTree by Hilton New York City - Chelsea,4
1,7/17/2015 0:00,8/16/2015 0:00,5,1169,1088,1,-1,DoubleTree by Hilton New York City - Chelsea,4
1,7/17/2015 0:00,8/8/2015 0:00,5,1301,1196,1,-1,Hilton Garden Inn New York Manhattan-Chelsea,4
1,7/17/2015 0:00,8/19/2015 0:00,5,1314,1219,1,-1,Courtyard New York Manhattan Times Square West,4
1,7/17/2015 0:00,8/19/2015 0:00,5,1245,1102,1,-1,Quality Inn Convention Center,3
1,7/17/2015 0:00,8/15/2015 0:00,5,1228,1170,1,3,Howard Johnson Manhattan Soho,3
1,7/17/2015 0:00,8/9/2015 0:00,5,1481,1426,1,-1,Hampton Inn Manhattan United Nations,3
1,7/17/2015 0:00,8/12/2015 0:00,5,1481,1354,1,-1,Hampton Inn Manhattan United Nations,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1481,1354,1,-1,Hampton Inn Manhattan United Nations,3
1,7/17/2015 0:00,8/15/2015 0:00,5,812,735,1,1,Super 8 Long Island City LGA Hotel,2
1,7/17/2015 0:00,7/29/2015 0:00,5,1525,1441,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/2/2015 0:00,5,1593,1503,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/4/2015 0:00,5,1584,1476,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/9/2015 0:00,5,1392,1316,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/12/2015 0:00,5,1411,1339,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/16/2015 0:00,5,1278,1202,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1354,1292,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/20/2015 0:00,5,1259,1155,1,-1,Hampton Inn Madison Square Garden Area Hotel,3
1,7/17/2015 0:00,8/20/2015 0:00,5,1606,1518,1,1,Martha Washington,4
1,7/17/2015 0:00,8/9/2015 0:00,5,1819,1747,1,-1,DoubleTree by Hilton New York City - Financial District,4
1,7/17/2015 0:00,8/16/2015 0:00,5,1819,1747,1,-1,DoubleTree by Hilton New York City - Financial District,4
1,7/17/2015 0:00,8/11/2015 0:00,5,1249,1140,2,5,Best Western Plus Seaport Inn Downtown,3
1,7/17/2015 0:00,8/12/2015 0:00,5,1178,1075,2,6,Best Western Plus Seaport Inn Downtown,3
1,7/17/2015 0:00,8/18/2015 0:00,5,1164,1061,2,8,Best Western Plus Seaport Inn Downtown,3
1,7/17/2015 0:00,8/19/2015 0:00,5,1113,1014,2,8,Best Western Plus Seaport Inn Downtown,3
1,7/17/2015 0:00,7/25/2015 0:00,5,9180,9080,2,5,The Peninsula New York,5
1,7/17/2015 0:00,8/6/2015 0:00,5,9180,9080,2,10,The Peninsula New York,5
1,7/17/2015 0:00,8/12/2015 0:00,5,4370,4240,2,3,The Peninsula New York,5
1,7/17/2015 0:00,8/13/2015 0:00,5,4370,4140,2,3,The Peninsula New York,5
1,7/17/2015 0:00,8/19/2015 0:00,5,4370,4240,2,1,The Peninsula New York,5
